Generation,evals,avg,std,min,max,best_one,fitness_best_one
17,180,[  10.         1351.37354018],[ 0.         57.12945117],[  10.         1193.78736999],[  10.         1416.05437131],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 23, 81, 78, 79, 80, 77, 76, 73, 71, 70, 22, 26]","(10.0, 1193.7873699893025)"
18,180,[  10.         1344.14711489],[ 0.        56.3692741],[  10.         1193.78736999],[  10.         1410.08232311],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 23, 81, 78, 79, 80, 77, 76, 73, 71, 70, 22, 26]","(10.0, 1193.7873699893025)"
19,180,[  10.         1336.28134583],[ 0.        57.2053485],[  10.         1193.78736999],[  10.         1404.82239945],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 23, 81, 78, 79, 80, 77, 76, 73, 71, 70, 22, 26]","(10.0, 1193.7873699893025)"
20,180,[  10.         1325.51088064],[ 0.         57.02868113],[  10.         1193.78736999],[  10.         1395.79422594],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 23, 81, 78, 79, 80, 77, 76, 73, 71, 70, 22, 26]","(10.0, 1193.7873699893025)"
21,180,[  10.         1322.11276992],[ 0.         54.98496185],[  10.         1193.78736999],[  10.        1391.3596698],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 23, 81, 78, 79, 80, 77, 76, 73, 71, 70, 22, 26]","(10.0, 1193.7873699893025)"
22,180,[  10.        1310.7888053],[ 0.         53.87780793],[  10.         1193.78736999],[  10.         1376.51507603],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 23, 81, 78, 79, 80, 77, 76, 73, 71, 70, 22, 26]","(10.0, 1193.7873699893025)"
23,180,[  10.         1304.03663649],[ 0.         52.43779785],[  10.         1190.84778916],[  10.         1369.82751418],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
24,180,[  10.         1298.60207178],[ 0.         51.45546725],[  10.         1190.84778916],[  10.        1362.7964525],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
25,180,[  10.         1290.73889296],[ 0.         49.12017608],[  10.         1190.84778916],[  10.         1354.66550979],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
26,180,[  10.         1282.90332716],[ 0.       47.645623],[  10.         1190.84778916],[  10.         1346.74764059],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
27,180,[  10.         1273.94859793],[ 0.         45.35599465],[  10.         1190.84778916],[  10.         1336.14046168],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
28,180,[  10.         1265.85842648],[ 0.         43.00552228],[  10.         1190.84778916],[  10.         1328.15350855],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
29,180,[  10.         1256.15571288],[ 0.         39.84900578],[  10.         1190.84778916],[  10.         1314.25353653],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
30,180,[  10.         1249.30742325],[ 0.         37.74285648],[  10.         1190.84778916],[  10.         1307.76420673],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
31,180,[  10.         1241.77087594],[ 0.         34.53339735],[  10.         1190.84778916],[  10.        1297.7419923],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
32,180,[  10.         1234.44158871],[ 0.         31.62126625],[  10.         1190.84778916],[  10.         1286.51488781],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
33,180,[  10.        1229.3001824],[ 0.         28.46081871],[  10.         1190.84778916],[  10.         1278.87784122],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
34,180,[  10.         1223.42151374],[ 0.         25.10468355],[  10.         1190.84778916],[  10.         1272.03587129],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
35,180,[  10.         1218.18243425],[ 0.         20.62347436],[  10.         1190.84778916],[  10.        1264.6972002],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
36,180,[  10.         1211.66849686],[ 0.       16.036077],[  10.         1190.84778916],[  10.         1247.24239088],"[67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 43, 42, 47, 41, 46, 44, 40, 59, 57, 55, 54, 49, 52, 50, 48, 45, 51, 60, 58, 56, 53, 90, 89, 87, 5, 3, 75, 1, 91, 98, 88, 86, 85, 84, 83, 82, 11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 6, 28, 32, 33, 31, 37, 35, 24, 25, 27, 29, 30, 34, 36, 39, 38, 97, 7, 4, 2, 99, 100, 96, 95, 94, 93, 92, 20, 21, 22, 81, 78, 79, 80, 77, 76, 73, 71, 70, 23, 26]","(10.0, 1190.8477891558189)"
