Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,180,[  10.         1454.90129515],[ 0.         52.90086309],[  10.         1287.70687792],[  10.         1521.31332665],"[21, 22, 10, 7, 5, 11, 8, 3, 9, 6, 75, 4, 98, 90, 89, 91, 96, 95, 99, 94, 97, 100, 93, 92, 20, 23, 26, 46, 50, 45, 48, 87, 86, 88, 85, 84, 43, 47, 49, 52, 81, 80, 79, 78, 77, 76, 73, 71, 70, 67, 65, 63, 66, 62, 74, 83, 82, 57, 55, 59, 54, 56, 58, 53, 60, 40, 44, 68, 64, 13, 17, 18, 15, 19, 16, 69, 61, 72, 41, 42, 51, 33, 34, 36, 39, 12, 14, 24, 27, 29, 28, 30, 32, 31, 35, 37, 38, 25, 1, 2]","(10.0, 1287.706877923858)"
11,180,[  10.         1451.14687924],[ 0.         52.45812336],[  10.         1287.70687792],[  10.         1516.59652647],"[21, 22, 10, 7, 5, 11, 8, 3, 9, 6, 75, 4, 98, 90, 89, 91, 96, 95, 99, 94, 97, 100, 93, 92, 20, 23, 26, 46, 50, 45, 48, 87, 86, 88, 85, 84, 43, 47, 49, 52, 81, 80, 79, 78, 77, 76, 73, 71, 70, 67, 65, 63, 66, 62, 74, 83, 82, 57, 55, 59, 54, 56, 58, 53, 60, 40, 44, 68, 64, 13, 17, 18, 15, 19, 16, 69, 61, 72, 41, 42, 51, 33, 34, 36, 39, 12, 14, 24, 27, 29, 28, 30, 32, 31, 35, 37, 38, 25, 1, 2]","(10.0, 1287.706877923858)"
12,180,[  10.         1447.22499001],[ 0.         51.71199533],[  10.         1287.70687792],[  10.         1511.28566351],"[21, 22, 10, 7, 5, 11, 8, 3, 9, 6, 75, 4, 98, 90, 89, 91, 96, 95, 99, 94, 97, 100, 93, 92, 20, 23, 26, 46, 50, 45, 48, 87, 86, 88, 85, 84, 43, 47, 49, 52, 81, 80, 79, 78, 77, 76, 73, 71, 70, 67, 65, 63, 66, 62, 74, 83, 82, 57, 55, 59, 54, 56, 58, 53, 60, 40, 44, 68, 64, 13, 17, 18, 15, 19, 16, 69, 61, 72, 41, 42, 51, 33, 34, 36, 39, 12, 14, 24, 27, 29, 28, 30, 32, 31, 35, 37, 38, 25, 1, 2]","(10.0, 1287.706877923858)"
13,180,[  10.         1442.67849113],[ 0.        51.4352055],[  10.         1287.70687792],[  10.         1505.99388099],"[21, 22, 10, 7, 5, 11, 8, 3, 9, 6, 75, 4, 98, 90, 89, 91, 96, 95, 99, 94, 97, 100, 93, 92, 20, 23, 26, 46, 50, 45, 48, 87, 86, 88, 85, 84, 43, 47, 49, 52, 81, 80, 79, 78, 77, 76, 73, 71, 70, 67, 65, 63, 66, 62, 74, 83, 82, 57, 55, 59, 54, 56, 58, 53, 60, 40, 44, 68, 64, 13, 17, 18, 15, 19, 16, 69, 61, 72, 41, 42, 51, 33, 34, 36, 39, 12, 14, 24, 27, 29, 28, 30, 32, 31, 35, 37, 38, 25, 1, 2]","(10.0, 1287.706877923858)"
14,180,[  10.        1438.5255599],[ 0.        51.0481402],[  10.         1287.70687792],[  10.         1503.41644787],"[21, 22, 10, 7, 5, 11, 8, 3, 9, 6, 75, 4, 98, 90, 89, 91, 96, 95, 99, 94, 97, 100, 93, 92, 20, 23, 26, 46, 50, 45, 48, 87, 86, 88, 85, 84, 43, 47, 49, 52, 81, 80, 79, 78, 77, 76, 73, 71, 70, 67, 65, 63, 66, 62, 74, 83, 82, 57, 55, 59, 54, 56, 58, 53, 60, 40, 44, 68, 64, 13, 17, 18, 15, 19, 16, 69, 61, 72, 41, 42, 51, 33, 34, 36, 39, 12, 14, 24, 27, 29, 28, 30, 32, 31, 35, 37, 38, 25, 1, 2]","(10.0, 1287.706877923858)"
15,180,[  10.         1433.49366436],[ 0.         51.53635039],[  10.         1285.80640175],[  10.         1499.77747621],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
16,180,[  10.         1431.58608734],[ 0.        50.4055018],[  10.         1285.80640175],[  10.         1494.71423145],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
17,180,[  10.         1429.68647017],[ 0.         49.29676018],[  10.         1285.80640175],[  10.        1491.4608121],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
18,180,[  10.         1427.79896161],[ 0.         48.62233299],[  10.         1285.80640175],[  10.         1488.41888866],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
19,180,[  10.         1426.27448184],[ 0.         47.98078989],[  10.         1285.80640175],[  10.         1487.54359624],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
20,180,[  10.         1422.08699729],[ 0.         46.57892721],[  10.         1285.80640175],[  10.        1481.7323536],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
21,180,[  10.         1419.94179565],[ 0.         46.17339234],[  10.         1285.80640175],[  10.         1478.66168826],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
22,180,[  10.         1417.72557028],[ 0.         45.73600348],[  10.         1285.80640175],[  10.         1476.61547873],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
23,180,[  10.         1416.79350871],[ 0.         45.61171865],[  10.         1285.80640175],[  10.         1475.58820053],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
24,180,[  10.         1413.35610135],[ 0.        44.7104923],[  10.         1285.80640175],[  10.         1471.56501561],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
25,180,[  10.         1410.41111248],[ 0.       43.730413],[  10.         1285.80640175],[  10.         1467.60228155],"[20, 21, 22, 24, 25, 23, 26, 27, 28, 29, 30, 47, 49, 52, 43, 46, 50, 32, 34, 13, 17, 15, 5, 7, 6, 8, 9, 10, 11, 12, 14, 18, 16, 19, 75, 1, 3, 4, 2, 91, 98, 99, 90, 89, 88, 96, 100, 44, 45, 48, 51, 31, 33, 35, 36, 37, 38, 39, 84, 83, 82, 81, 78, 76, 79, 77, 71, 73, 80, 70, 67, 65, 63, 66, 69, 62, 74, 64, 68, 61, 72, 41, 40, 42, 55, 54, 56, 53, 87, 86, 85, 95, 94, 97, 57, 59, 58, 60, 93, 92]","(10.0, 1285.8064017543884)"
26,180,[  10.         1405.17121005],[ 0.         44.43217309],[  10.         1251.15994345],[  10.        1462.7836723],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
27,180,[  10.         1403.69697007],[ 0.         43.86763339],[  10.         1251.15994345],[  10.         1459.33674864],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
28,180,[  10.         1400.59532098],[ 0.         42.79621583],[  10.         1251.15994345],[  10.         1455.53211734],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
29,180,[  10.         1399.72972474],[ 0.         42.18245654],[  10.         1251.15994345],[  10.         1452.93900786],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
30,180,[  10.         1398.72861903],[ 0.         41.83228974],[  10.         1251.15994345],[  10.         1452.26239698],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
31,180,[  10.         1396.64972959],[ 0.         40.92306794],[  10.         1251.15994345],[  10.         1448.66176034],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
32,180,[  10.         1392.16805455],[ 0.         39.52145061],[  10.         1251.15994345],[  10.         1446.07076505],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
33,180,[  10.         1390.51642552],[ 0.        38.4562625],[  10.         1251.15994345],[  10.         1444.09186525],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
34,180,[  10.         1390.14412372],[ 0.         38.11371878],[  10.         1251.15994345],[  10.         1442.50004779],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
35,180,[  10.         1388.53890805],[ 0.         37.31891525],[  10.         1251.15994345],[  10.         1439.75493633],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
36,180,[  10.         1387.23208583],[ 0.         36.48498421],[  10.         1251.15994345],[  10.         1437.28443441],"[11, 13, 17, 15, 12, 14, 18, 16, 19, 10, 8, 9, 30, 81, 78, 76, 79, 77, 80, 73, 71, 70, 90, 89, 87, 91, 86, 88, 85, 84, 83, 82, 98, 63, 61, 64, 68, 40, 75, 1, 2, 96, 95, 94, 67, 65, 66, 69, 62, 74, 72, 41, 42, 47, 44, 48, 31, 52, 51, 32, 33, 34, 35, 36, 37, 38, 39, 20, 23, 7, 3, 6, 4, 99, 100, 97, 93, 92, 21, 22, 25, 24, 26, 27, 28, 29, 49, 46, 50, 45, 43, 59, 57, 54, 60, 58, 56, 53, 5, 55]","(10.0, 1251.1599434531959)"
