Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,150,[  10.         1366.46826139],[ 0.         25.27922938],[  10.         1326.99501434],[  10.         1404.55560517],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 44, 68, 45, 41, 42, 48, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1326.995014339887)"
11,146,[  10.         1357.93468866],[ 0.         22.99777423],[  10.         1317.96869767],[  10.         1387.97849789],"[59, 57, 55, 54, 58, 56, 60, 53, 68, 44, 40, 45, 41, 42, 48, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 98, 95, 96, 100, 99, 97, 85, 88, 91, 89, 87]","(10.0, 1317.9686976667047)"
12,144,[  10.         1351.34588127],[ 0.         21.75899429],[  10.         1317.96869767],[  10.         1378.66373628],"[59, 57, 55, 54, 58, 56, 60, 53, 68, 44, 40, 45, 41, 42, 48, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 98, 95, 96, 100, 99, 97, 85, 88, 91, 89, 87]","(10.0, 1317.9686976667047)"
13,146,[  10.         1344.22195678],[ 0.         19.87356061],[  10.         1317.96869767],[  10.        1373.7082131],"[59, 57, 55, 54, 58, 56, 60, 53, 68, 44, 40, 45, 41, 42, 48, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 98, 95, 96, 100, 99, 97, 85, 88, 91, 89, 87]","(10.0, 1317.9686976667047)"
14,140,[  10.         1337.26476719],[ 0.         16.19088266],[  10.        1295.3962866],[  10.        1373.7082131],"[66, 69, 62, 67, 65, 64, 68, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 60, 58, 56, 54, 53, 59, 57, 55, 48, 51, 50, 49, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 95, 75, 1, 2, 5, 80, 79, 77, 73, 81, 78, 70, 76, 71, 3, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 52, 27, 93, 92, 94, 97, 98, 96, 100, 99, 4, 6, 9, 12, 14, 16, 15, 13, 19, 17, 18, 11, 10, 8, 7, 26, 24, 25, 22, 20, 21, 28, 23]","(10.0, 1295.3962865977053)"
15,152,[  10.         1330.99135174],[0.         9.27903326],[  10.        1295.3962866],[  10.         1359.90997625],"[66, 69, 62, 67, 65, 64, 68, 61, 63, 74, 72, 41, 40, 43, 42, 44, 47, 46, 45, 60, 58, 56, 54, 53, 59, 57, 55, 48, 51, 50, 49, 87, 86, 89, 88, 90, 84, 85, 83, 91, 82, 95, 75, 1, 2, 5, 80, 79, 77, 73, 81, 78, 70, 76, 71, 3, 38, 37, 39, 35, 36, 33, 34, 32, 31, 29, 30, 52, 27, 93, 92, 94, 97, 98, 96, 100, 99, 4, 6, 9, 12, 14, 16, 15, 13, 19, 17, 18, 11, 10, 8, 7, 26, 24, 25, 22, 20, 21, 28, 23]","(10.0, 1295.3962865977053)"
16,142,[  10.         1327.38465948],[0.         5.19280348],[  10.         1293.90638765],[  10.         1332.39646417],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
17,148,[  10.         1326.71732417],[0.         5.80949238],[  10.         1293.90638765],[  10.         1330.48263676],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
18,152,[  10.         1325.68501579],[0.         7.05609721],[  10.         1293.90638765],[  10.         1328.82596623],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
19,146,[  10.         1324.42000833],[0.        8.3693924],[  10.         1293.90638765],[  10.         1328.82596623],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
20,150,[  10.         1323.73880619],[0.         8.89672485],[  10.         1293.90638765],[  10.         1328.82596623],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
21,138,[  10.         1322.12755334],[ 0.         10.09827824],[  10.         1293.90638765],[  10.         1326.99501434],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
22,152,[  10.         1320.87846218],[ 0.         10.92675338],[  10.         1293.90638765],[  10.         1326.99501434],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
23,138,[  10.         1318.52910839],[ 0.         12.08764112],[  10.         1293.90638765],[  10.         1326.99501434],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
24,138,[  10.         1315.46418291],[ 0.         12.70797056],[  10.         1293.90638765],[  10.         1326.99501434],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
25,144,[  10.         1312.70250969],[ 0.         12.58721188],[  10.         1293.90638765],[  10.         1326.99501434],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
26,152,[  10.         1310.45817609],[ 0.        12.1984079],[  10.         1293.90638765],[  10.         1326.99501434],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
27,138,[  10.         1306.04320818],[ 0.         10.36087819],[  10.         1293.90638765],[  10.         1326.99501434],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
28,136,[  10.         1301.30246158],[0.        6.4090468],[  10.         1293.90638765],[  10.         1317.87938424],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
29,148,[  10.         1299.69264313],[0.         5.66002678],[  10.         1293.90638765],[  10.         1309.51256201],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
30,140,[  10.         1297.70163594],[0.         4.22544801],[  10.         1293.90638765],[  10.        1307.3104943],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
31,140,[  10.         1295.91167165],[0.         2.32245753],[  10.         1293.90638765],[  10.         1304.36159711],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 13, 14, 17, 12, 18, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1293.9063876529945)"
32,138,[  10.         1294.90515546],[0.        1.3937478],[  10.         1279.39105984],[  10.        1295.3962866],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 18, 14, 17, 12, 13, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1279.3910598448656)"
33,140,[  10.         1294.79499788],[0.         1.40867274],[  10.         1279.39105984],[  10.        1295.3962866],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 18, 14, 17, 12, 13, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1279.3910598448656)"
34,150,[  10.         1294.72071601],[0.         1.41296913],[  10.         1279.39105984],[  10.        1295.3962866],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 18, 14, 17, 12, 13, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1279.3910598448656)"
35,144,[  10.         1294.55194368],[0.         1.40924494],[  10.         1279.39105984],[  10.        1295.3962866],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 18, 14, 17, 12, 13, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1279.3910598448656)"
36,144,[  10.         1294.30292112],[0.         1.82385954],[  10.         1279.39105984],[  10.        1295.3962866],"[59, 57, 55, 54, 58, 56, 60, 53, 40, 41, 48, 45, 44, 42, 68, 72, 61, 64, 74, 62, 66, 69, 63, 65, 67, 43, 46, 47, 49, 90, 31, 32, 35, 33, 37, 34, 36, 38, 39, 52, 51, 50, 29, 24, 27, 73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 21, 20, 22, 23, 25, 26, 28, 30, 10, 7, 5, 11, 8, 3, 9, 6, 15, 16, 19, 18, 14, 17, 12, 13, 4, 2, 1, 75, 92, 93, 94, 97, 95, 96, 100, 99, 98, 85, 88, 91, 89, 87]","(10.0, 1279.3910598448656)"
