Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,86,[  10.         1369.39258328],[ 0.         26.02116376],[  10.         1336.03181948],[  10.         1411.65436588],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1336.0318194846163)"
11,94,[  10.         1359.78640888],[ 0.         21.81781217],[  10.         1330.27295685],[  10.         1396.75295641],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 31, 32, 38, 35, 37, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1330.2729568502923)"
12,92,[  10.         1353.52205592],[ 0.         18.47037749],[  10.         1330.27295685],[  10.         1390.05110886],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 31, 32, 38, 35, 37, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1330.2729568502923)"
13,84,[  10.         1345.20725401],[ 0.         14.38665575],[  10.         1330.03181948],[  10.         1374.41636367],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1330.0318194846163)"
14,88,[  10.         1338.50549263],[0.         7.98503519],[  10.         1330.03181948],[  10.         1361.42352407],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1330.0318194846163)"
15,90,[  10.         1335.46764329],[0.         1.64887835],[  10.         1330.03181948],[  10.         1337.18362752],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1330.0318194846163)"
16,88,[  10.         1335.34385208],[0.        1.6222002],[  10.         1330.03181948],[  10.         1336.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1330.0318194846163)"
17,96,[  10.         1335.23722074],[0.         1.70467832],[  10.         1330.03181948],[  10.         1336.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1330.0318194846163)"
18,90,[  10.         1334.96854456],[0.        1.9663999],[  10.         1330.03181948],[  10.         1336.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1330.0318194846163)"
19,86,[  10.         1334.60866455],[0.        2.1262698],[  10.         1330.03181948],[  10.         1336.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1330.0318194846163)"
20,92,[  10.         1334.22877055],[0.         2.22550127],[  10.         1330.03181948],[  10.         1336.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1330.0318194846163)"
21,84,[  10.         1333.51043488],[0.         2.34377561],[  10.        1327.8396647],[  10.         1336.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 70, 71, 80, 73, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1327.8396646978124)"
22,96,[  10.         1333.17958358],[0.         2.29608911],[  10.        1327.8396647],[  10.         1336.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 70, 71, 80, 73, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1327.8396646978124)"
23,88,[  10.         1332.40876876],[0.         2.31657716],[  10.         1324.75173938],[  10.         1334.47744162],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 33, 34, 36, 39, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1324.7517393773614)"
24,92,[  10.         1331.96550746],[0.         2.40409374],[  10.         1324.75173938],[  10.         1334.47744162],"[42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 33, 34, 36, 39, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1324.7517393773614)"
25,90,[  10.         1331.24495767],[0.         2.34227479],[  10.         1323.69662347],[  10.         1334.47744162],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 54, 56, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1323.6966234664835)"
26,90,[  10.         1330.73946343],[0.         2.27402199],[  10.         1323.69662347],[  10.         1334.47744162],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 54, 56, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1323.6966234664835)"
27,98,[  10.         1330.25346949],[0.         1.93472063],[  10.         1323.69662347],[  10.         1334.47744162],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 54, 56, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1323.6966234664835)"
28,90,[  10.         1329.61812967],[0.         1.36714612],[  10.         1323.69662347],[  10.         1330.27295685],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 54, 56, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1323.6966234664835)"
29,96,[  10.        1329.4269717],[0.         1.52958966],[  10.         1323.69662347],[  10.         1330.27295685],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 54, 56, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1323.6966234664835)"
30,84,[  10.         1329.11555614],[0.         1.79249238],[  10.         1323.69662347],[  10.         1330.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 54, 56, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1323.6966234664835)"
31,90,[  10.         1328.82644368],[0.         1.98025261],[  10.         1323.69662347],[  10.         1330.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 54, 56, 53, 59, 57, 55, 72, 74, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 73, 71, 80, 70, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1323.6966234664835)"
32,90,[  10.         1328.01352736],[0.         5.13092541],[  10.         1281.52483731],[  10.         1330.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 74, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 69, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 71, 70, 80, 73, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1281.5248373133506)"
33,100,[  10.         1327.93880501],[0.         5.13283907],[  10.         1281.52483731],[  10.         1330.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 74, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 69, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 71, 70, 80, 73, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1281.5248373133506)"
34,82,[  10.         1327.36217354],[0.         5.12868322],[  10.         1281.52483731],[  10.         1330.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 74, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 69, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 71, 70, 80, 73, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1281.5248373133506)"
35,90,[  10.         1326.38816625],[0.         5.97557883],[  10.         1281.52483731],[  10.         1330.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 74, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 69, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 71, 70, 80, 73, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1281.5248373133506)"
36,86,[  10.         1325.26728253],[0.         7.26201244],[  10.         1281.52483731],[  10.         1330.03181948],"[42, 41, 44, 40, 43, 46, 45, 48, 47, 49, 50, 51, 52, 68, 74, 66, 64, 67, 65, 61, 62, 100, 97, 99, 96, 95, 93, 94, 98, 92, 2, 1, 4, 6, 75, 60, 58, 56, 54, 53, 59, 57, 55, 72, 69, 63, 21, 20, 22, 23, 25, 24, 26, 27, 28, 29, 30, 10, 7, 5, 11, 8, 3, 36, 34, 39, 33, 37, 32, 38, 35, 31, 18, 17, 13, 12, 14, 16, 15, 19, 9, 91, 90, 81, 78, 76, 79, 77, 71, 70, 80, 73, 82, 83, 84, 86, 88, 89, 85, 87]","(10.0, 1281.5248373133506)"
