Generation,evals,avg,std,min,max,best_one,fitness_best_one
267,88,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
268,94,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
269,80,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
270,80,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
271,74,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
272,84,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
273,82,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
274,76,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
275,82,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
276,78,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
277,80,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
278,80,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
279,84,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
280,88,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
281,84,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
282,82,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
283,74,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
284,76,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
285,76,[  10.         1287.77663487],[0.00000000e+00 2.50111043e-12],[  10.         1287.77663487],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 21, 91, 98, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1287.7766348695527)"
286,82,[  10.         1287.74311332],[0.        0.3335352],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
287,70,[  10.         1287.70613905],[0.         0.47006522],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
288,80,[  10.         1287.63909595],[0.         0.65707904],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
289,74,[  10.         1287.60212168],[0.         0.73060011],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
290,74,[  10.         1287.50155704],[0.         0.90866486],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
291,84,[  10.         1287.39753967],[0.         1.04686525],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
292,84,[  10.         1287.19641038],[0.         1.25586468],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
293,72,[  10.         1286.92133255],[0.        1.4434868],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
294,84,[  10.         1286.64625472],[0.         1.56165827],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
295,90,[  10.         1286.40815115],[0.         1.62221029],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
296,80,[  10.         1285.86144821],[0.         1.62414935],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
297,84,[  10.         1285.48235301],[0.         1.51053363],[  10.         1284.42448001],[  10.         1287.77663487],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
298,74,[  10.         1284.69509945],[0.         0.86051499],[  10.         1284.42448001],[  10.         1287.43136273],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
299,76,[  10.         1284.42448001],[0.00000000e+00 2.27373675e-12],[  10.         1284.42448001],[  10.         1284.42448001],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
300,80,[  10.         1284.42448001],[0.00000000e+00 2.27373675e-12],[  10.         1284.42448001],[  10.         1284.42448001],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
301,86,[  10.         1284.42448001],[0.00000000e+00 2.27373675e-12],[  10.         1284.42448001],[  10.         1284.42448001],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
302,84,[  10.         1284.42448001],[0.00000000e+00 2.27373675e-12],[  10.         1284.42448001],[  10.         1284.42448001],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
303,76,[  10.         1284.42448001],[0.00000000e+00 2.27373675e-12],[  10.         1284.42448001],[  10.         1284.42448001],"[60, 58, 56, 54, 53, 59, 57, 55, 40, 44, 45, 43, 5, 3, 2, 4, 75, 1, 6, 7, 8, 9, 10, 11, 23, 98, 91, 21, 22, 20, 26, 87, 86, 89, 88, 90, 84, 85, 83, 82, 63, 65, 74, 80, 62, 68, 64, 61, 69, 66, 72, 41, 42, 48, 46, 47, 49, 50, 51, 52, 92, 93, 94, 97, 95, 96, 100, 99, 12, 14, 31, 35, 32, 33, 37, 34, 36, 38, 39, 29, 24, 27, 30, 18, 15, 16, 19, 13, 17, 25, 28, 81, 78, 76, 77, 79, 73, 71, 70, 67]","(10.0, 1284.424480005857)"
