Generation,evals,avg,std,min,max,best_one,fitness_best_one
10,86,[  10.         1347.57163568],[ 0.         28.16388164],[  10.         1317.55318613],[  10.         1382.56616353],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1317.5531861347572)"
11,94,[  10.         1338.90522773],[ 0.         25.02781002],[  10.         1317.55318613],[  10.         1380.95132833],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1317.5531861347572)"
12,90,[  10.         1329.23180967],[ 0.         17.35414521],[  10.         1317.55318613],[  10.         1372.90711399],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1317.5531861347572)"
13,86,[  10.         1319.97115196],[0.         3.28346377],[  10.         1317.55318613],[  10.         1334.44403718],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1317.5531861347572)"
14,88,[  10.        1319.0373039],[0.         1.71791783],[  10.         1317.55318613],[  10.         1321.31701843],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1317.5531861347572)"
15,86,[  10.         1318.50102576],[0.         1.47609596],[  10.         1317.55318613],[  10.         1321.31701843],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1317.5531861347572)"
16,94,[  10.         1318.17347053],[0.         1.16901165],[  10.         1317.55318613],[  10.         1321.31701843],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1317.5531861347572)"
17,96,[  10.         1317.80264999],[0.         0.63411489],[  10.         1317.55318613],[  10.        1319.6138496],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1317.5531861347572)"
18,88,[  10.         1317.55318613],[0.00000000e+00 1.59161573e-12],[  10.         1317.55318613],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1317.5531861347572)"
19,92,[  10.         1317.46392334],[0.        0.8881536],[  10.         1308.62690657],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 47, 49, 32, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1308.6269065679212)"
20,86,[  10.         1317.46392334],[0.        0.8881536],[  10.         1308.62690657],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 47, 49, 32, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1308.6269065679212)"
21,88,[  10.         1317.36394987],[0.         1.25268944],[  10.         1308.62690657],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 47, 49, 32, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1308.6269065679212)"
22,84,[  10.         1317.25646285],[0.      1.53199],[  10.         1308.62690657],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 47, 49, 32, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1308.6269065679212)"
23,88,[  10.         1316.87047677],[0.        2.2805194],[  10.         1308.62690657],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 47, 49, 32, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1308.6269065679212)"
24,94,[  10.         1316.69195118],[0.         2.55317538],[  10.         1308.62690657],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 47, 49, 32, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1308.6269065679212)"
25,94,[  10.         1316.45875294],[0.         2.78493305],[  10.         1308.62690657],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 47, 49, 32, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1308.6269065679212)"
26,96,[  10.         1316.12558122],[0.         3.06872007],[  10.         1308.62690657],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 47, 49, 32, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1308.6269065679212)"
27,88,[  10.       1315.446069],[0.         3.56262338],[  10.         1308.62690657],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 47, 49, 32, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1308.6269065679212)"
28,90,[  10.         1314.57732051],[0.         3.94444194],[  10.         1308.62690657],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 20, 34, 52, 47, 49, 32, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 46, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1308.6269065679212)"
29,90,[  10.         1313.37963017],[0.         4.63328411],[  10.         1290.85160241],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 46, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 20, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1290.8516024078108)"
30,94,[  10.         1312.23582651],[0.         4.60566783],[  10.         1290.85160241],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 46, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 20, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1290.8516024078108)"
31,92,[  10.         1310.75703484],[0.         4.48611933],[  10.         1290.85160241],[  10.         1317.55318613],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 46, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 20, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1290.8516024078108)"
32,90,[  10.         1309.54878537],[0.         3.79197485],[  10.         1290.85160241],[  10.         1315.73076442],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 46, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 20, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1290.8516024078108)"
33,94,[  10.         1308.55891975],[0.         2.85682081],[  10.         1290.85160241],[  10.         1315.73076442],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 46, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 20, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1290.8516024078108)"
34,86,[  10.        1308.1989968],[0.         2.40298514],[  10.         1290.85160241],[  10.         1308.62690657],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 46, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 20, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1290.8516024078108)"
35,88,[  10.         1308.14477551],[0.         2.45336275],[  10.         1290.85160241],[  10.         1308.62690657],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 46, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 20, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1290.8516024078108)"
36,86,[  10.        1307.9482191],[0.         2.99763132],[  10.         1290.85160241],[  10.         1308.62690657],"[71, 70, 76, 73, 78, 77, 79, 81, 80, 82, 83, 84, 27, 25, 24, 28, 26, 29, 30, 22, 23, 21, 46, 34, 52, 32, 49, 47, 10, 33, 36, 62, 74, 72, 61, 63, 66, 64, 65, 67, 69, 68, 41, 40, 43, 42, 60, 58, 56, 54, 53, 59, 57, 55, 44, 45, 48, 51, 38, 37, 39, 35, 31, 50, 20, 18, 17, 14, 16, 12, 15, 19, 13, 11, 9, 8, 6, 7, 4, 93, 92, 94, 97, 95, 96, 100, 99, 98, 2, 88, 85, 91, 89, 87, 86, 90, 75, 1, 5, 3]","(10.0, 1290.8516024078108)"
