Generation,evals,avg,std,min,max,best_one,fitness_best_one
14,86,[  10.         1328.09661319],[ 0.         30.48551083],[  10.         1292.92892827],[  10.         1371.34701866],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 8, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1292.928928269675)"
15,86,[  10.         1317.97609207],[ 0.         27.66220611],[  10.         1291.96489234],[  10.         1353.26335563],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 92, 95, 97, 94, 93, 98, 2, 1, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 8, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1291.964892341829)"
16,86,[  10.         1308.93733593],[ 0.         23.69085636],[  10.         1290.51218994],[  10.         1352.94424311],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 30, 24, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 8, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1290.512189937203)"
17,92,[  10.         1302.85358479],[ 0.         18.41896553],[  10.         1290.51218994],[  10.         1351.50850887],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 1, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 30, 24, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 8, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1290.512189937203)"
18,82,[  10.         1293.53698711],[0.         4.81809558],[  10.         1257.38073845],[  10.         1301.05599637],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
19,90,[  10.         1292.74980272],[0.         4.24905161],[  10.         1257.38073845],[  10.         1296.02084406],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
20,86,[  10.         1291.96128202],[0.         5.34494858],[  10.         1257.38073845],[  10.         1292.92892827],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
21,90,[  10.         1291.21651048],[0.         7.20511039],[  10.         1257.38073845],[  10.         1292.92892827],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
22,72,[  10.         1289.57170818],[0.         9.91391216],[  10.         1257.38073845],[  10.         1292.92892827],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
23,90,[  10.         1288.12085951],[ 0.        11.7052932],[  10.         1257.38073845],[  10.         1292.92892827],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
24,84,[  10.         1286.05327213],[ 0.         13.56170641],[  10.         1257.38073845],[  10.         1292.92892827],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
25,96,[  10.         1284.19709905],[ 0.         14.76820232],[  10.         1257.38073845],[  10.         1292.92892827],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
26,90,[  10.         1281.71824805],[ 0.         15.67544501],[  10.         1257.38073845],[  10.         1292.92892827],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
27,88,[  10.         1276.68779622],[ 0.         16.70780432],[  10.         1257.38073845],[  10.         1292.92892827],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
28,80,[  10.         1271.58465953],[ 0.         16.16163798],[  10.         1257.38073845],[  10.         1292.92892827],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
29,84,[  10.         1265.51769973],[ 0.         13.19806429],[  10.         1257.38073845],[  10.         1291.96489234],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1257.3807384525903)"
30,90,[  10.        1260.5791604],[0.         7.51358126],[  10.         1256.11650109],[  10.         1290.35687673],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 30, 27, 24, 29, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1256.1165010927577)"
31,74,[  10.         1257.35545371],[0.         0.17699323],[  10.         1256.11650109],[  10.         1257.38073845],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 30, 27, 24, 29, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1256.1165010927577)"
32,88,[  10.         1257.33016896],[0.         0.24773892],[  10.         1256.11650109],[  10.         1257.38073845],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 30, 27, 24, 29, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1256.1165010927577)"
33,84,[  10.         1257.30488421],[0.         0.30023974],[  10.         1256.11650109],[  10.         1257.38073845],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 96, 100, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 30, 27, 24, 29, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1256.1165010927577)"
34,92,[  10.         1257.24169042],[0.         0.58999233],[  10.         1252.32559675],[  10.         1257.38073845],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 100, 96, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1252.3255967508144)"
35,82,[  10.         1257.14056951],[0.         0.79323427],[  10.         1252.32559675],[  10.         1257.38073845],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 100, 96, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1252.3255967508144)"
36,92,[  10.         1257.10264239],[0.         0.81087187],[  10.         1252.32559675],[  10.         1257.38073845],"[73, 70, 77, 79, 76, 71, 78, 80, 81, 82, 83, 84, 86, 99, 100, 96, 98, 95, 97, 94, 93, 92, 2, 8, 4, 75, 6, 3, 9, 42, 41, 44, 40, 43, 46, 45, 47, 48, 49, 50, 51, 52, 68, 69, 66, 64, 67, 65, 61, 62, 32, 33, 31, 34, 35, 36, 37, 38, 39, 29, 27, 24, 30, 25, 28, 56, 58, 53, 60, 54, 57, 55, 59, 72, 74, 63, 90, 89, 87, 91, 88, 85, 5, 7, 1, 10, 11, 21, 22, 20, 23, 26, 13, 17, 18, 15, 19, 12, 14, 16]","(10.0, 1252.3255967508144)"
